C:\Users\varun\Desktop\Data\IMG\center_2020_11_19_13_07_04_636.jpg, C:\Users\varun\Desktop\Data\IMG\left_2020_11_19_13_07_04_636.jpg, C:\Users\varun\Desktop\Data\IMG\right_2020_11_19_13_07_04_636.jpg, -0.1328847, 1, 0, 11.04842
C:\Users\varun\Desktop\Data\IMG\center_2020_11_19_13_07_04_739.jpg, C:\Users\varun\Desktop\Data\IMG\left_2020_11_19_13_07_04_739.jpg, C:\Users\varun\Desktop\Data\IMG\right_2020_11_19_13_07_04_739.jpg, -0.3212283, 1, 0, 12.40987
C:\Users\varun\Desktop\Data\IMG\center_2020_11_19_13_07_04_842.jpg, C:\Users\varun\Desktop\Data\IMG\left_2020_11_19_13_07_04_842.jpg, C:\Users\varun\Desktop\Data\IMG\right_2020_11_19_13_07_04_842.jpg, -0.01140363, 1, 0, 13.24915
C:\Users\varun\Desktop\Data\IMG\center_2020_11_19_13_07_04_946.jpg, C:\Users\varun\Desktop\Data\IMG\left_2020_11_19_13_07_04_946.jpg, C:\Users\varun\Desktop\Data\IMG\right_2020_11_19_13_07_04_946.jpg, 0, 1, 0, 14.42771
C:\Users\varun\Desktop\Data\IMG\center_2020_11_19_13_07_05_047.jpg, C:\Users\varun\Desktop\Data\IMG\left_2020_11_19_13_07_05_047.jpg, C:\Users\varun\Desktop\Data\IMG\right_2020_11_19_13_07_05_047.jpg, 0, 1, 0, 15.56823
C:\Users\varun\Desktop\Data\IMG\center_2020_11_19_13_07_05_152.jpg, C:\Users\varun\Desktop\Data\IMG\left_2020_11_19_13_07_05_152.jpg, C:\Users\varun\Desktop\Data\IMG\right_2020_11_19_13_07_05_152.jpg, -0.0649194, 1, 0, 16.4831
C:\Users\varun\Desktop\Data\IMG\center_2020_11_19_13_07_05_252.jpg, C:\Users\varun\Desktop\Data\IMG\left_2020_11_19_13_07_05_252.jpg, C:\Users\varun\Desktop\Data\IMG\right_2020_11_19_13_07_05_252.jpg, -0.3628686, 1, 0, 17.62103
C:\Users\varun\Desktop\Data\IMG\center_2020_11_19_13_07_05_358.jpg, C:\Users\varun\Desktop\Data\IMG\left_2020_11_19_13_07_05_358.jpg, C:\Users\varun\Desktop\Data\IMG\right_2020_11_19_13_07_05_358.jpg, -0.08572828, 1, 0, 18.84918
C:\Users\varun\Desktop\Data\IMG\center_2020_11_19_13_07_05_461.jpg, C:\Users\varun\Desktop\Data\IMG\left_2020_11_19_13_07_05_461.jpg, C:\Users\varun\Desktop\Data\IMG\right_2020_11_19_13_07_05_461.jpg, 0, 1, 0, 19.72784
C:\Users\varun\Desktop\Data\IMG\center_2020_11_19_13_07_05_563.jpg, C:\Users\varun\Desktop\Data\IMG\left_2020_11_19_13_07_05_563.jpg, C:\Users\varun\Desktop\Data\IMG\right_2020_11_19_13_07_05_563.jpg, -0.2885481, 1, 0, 20.81408
C:\Users\varun\Desktop\Data\IMG\center_2020_11_19_13_07_05_667.jpg, C:\Users\varun\Desktop\Data\IMG\left_2020_11_19_13_07_05_667.jpg, C:\Users\varun\Desktop\Data\IMG\right_2020_11_19_13_07_05_667.jpg, -0.6028926, 1, 0, 21.57829
C:\Users\varun\Desktop\Data\IMG\center_2020_11_19_13_07_05_774.jpg, C:\Users\varun\Desktop\Data\IMG\left_2020_11_19_13_07_05_774.jpg, C:\Users\varun\Desktop\Data\IMG\right_2020_11_19_13_07_05_774.jpg, -0.3429378, 1, 0, 22.57164
C:\Users\varun\Desktop\Data\IMG\center_2020_11_19_13_07_05_882.jpg, C:\Users\varun\Desktop\Data\IMG\left_2020_11_19_13_07_05_882.jpg, C:\Users\varun\Desktop\Data\IMG\right_2020_11_19_13_07_05_882.jpg, 0, 1, 0, 23.7011
C:\Users\varun\Desktop\Data\IMG\center_2020_11_19_13_07_05_985.jpg, C:\Users\varun\Desktop\Data\IMG\left_2020_11_19_13_07_05_985.jpg, C:\Users\varun\Desktop\Data\IMG\right_2020_11_19_13_07_05_985.jpg, 0, 1, 0, 24.66051
C:\Users\varun\Desktop\Data\IMG\center_2020_11_19_13_07_06_088.jpg, C:\Users\varun\Desktop\Data\IMG\left_2020_11_19_13_07_06_088.jpg, C:\Users\varun\Desktop\Data\IMG\right_2020_11_19_13_07_06_088.jpg, 0, 1, 0, 25.62146
C:\Users\varun\Desktop\Data\IMG\center_2020_11_19_13_07_06_188.jpg, C:\Users\varun\Desktop\Data\IMG\left_2020_11_19_13_07_06_188.jpg, C:\Users\varun\Desktop\Data\IMG\right_2020_11_19_13_07_06_188.jpg, 0, 1, 0, 26.57165
C:\Users\varun\Desktop\Data\IMG\center_2020_11_19_13_07_06_291.jpg, C:\Users\varun\Desktop\Data\IMG\left_2020_11_19_13_07_06_291.jpg, C:\Users\varun\Desktop\Data\IMG\right_2020_11_19_13_07_06_291.jpg, 0, 1, 0, 27.51282
C:\Users\varun\Desktop\Data\IMG\center_2020_11_19_13_07_06_391.jpg, C:\Users\varun\Desktop\Data\IMG\left_2020_11_19_13_07_06_391.jpg, C:\Users\varun\Desktop\Data\IMG\right_2020_11_19_13_07_06_391.jpg, -0.2666478, 1, 0, 28.40658
C:\Users\varun\Desktop\Data\IMG\center_2020_11_19_13_07_06_496.jpg, C:\Users\varun\Desktop\Data\IMG\left_2020_11_19_13_07_06_496.jpg, C:\Users\varun\Desktop\Data\IMG\right_2020_11_19_13_07_06_496.jpg, -0.5744316, 1, 0, 29.11743
C:\Users\varun\Desktop\Data\IMG\center_2020_11_19_13_07_06_602.jpg, C:\Users\varun\Desktop\Data\IMG\left_2020_11_19_13_07_06_602.jpg, C:\Users\varun\Desktop\Data\IMG\right_2020_11_19_13_07_06_602.jpg, -0.6120192, 1, 0, 29.83632
C:\Users\varun\Desktop\Data\IMG\center_2020_11_19_13_07_06_707.jpg, C:\Users\varun\Desktop\Data\IMG\left_2020_11_19_13_07_06_707.jpg, C:\Users\varun\Desktop\Data\IMG\right_2020_11_19_13_07_06_707.jpg, -0.3155944, 1, 0, 30.19819
C:\Users\varun\Desktop\Data\IMG\center_2020_11_19_13_07_06_810.jpg, C:\Users\varun\Desktop\Data\IMG\left_2020_11_19_13_07_06_810.jpg, C:\Users\varun\Desktop\Data\IMG\right_2020_11_19_13_07_06_810.jpg, -0.02252317, 1, 0, 30.18586
C:\Users\varun\Desktop\Data\IMG\center_2020_11_19_13_07_06_911.jpg, C:\Users\varun\Desktop\Data\IMG\left_2020_11_19_13_07_06_911.jpg, C:\Users\varun\Desktop\Data\IMG\right_2020_11_19_13_07_06_911.jpg, 0, 1, 0, 30.18935
C:\Users\varun\Desktop\Data\IMG\center_2020_11_19_13_07_07_014.jpg, C:\Users\varun\Desktop\Data\IMG\left_2020_11_19_13_07_07_014.jpg, C:\Users\varun\Desktop\Data\IMG\right_2020_11_19_13_07_07_014.jpg, 0, 1, 0, 30.19027
C:\Users\varun\Desktop\Data\IMG\center_2020_11_19_13_07_07_122.jpg, C:\Users\varun\Desktop\Data\IMG\left_2020_11_19_13_07_07_122.jpg, C:\Users\varun\Desktop\Data\IMG\right_2020_11_19_13_07_07_122.jpg, 0, 1, 0, 30.19031
C:\Users\varun\Desktop\Data\IMG\center_2020_11_19_13_07_07_224.jpg, C:\Users\varun\Desktop\Data\IMG\left_2020_11_19_13_07_07_224.jpg, C:\Users\varun\Desktop\Data\IMG\right_2020_11_19_13_07_07_224.jpg, 0, 1, 0, 30.19029
C:\Users\varun\Desktop\Data\IMG\center_2020_11_19_13_07_07_329.jpg, C:\Users\varun\Desktop\Data\IMG\left_2020_11_19_13_07_07_329.jpg, C:\Users\varun\Desktop\Data\IMG\right_2020_11_19_13_07_07_329.jpg, 0, 1, 0, 30.18975
C:\Users\varun\Desktop\Data\IMG\center_2020_11_19_13_07_07_432.jpg, C:\Users\varun\Desktop\Data\IMG\left_2020_11_19_13_07_07_432.jpg, C:\Users\varun\Desktop\Data\IMG\right_2020_11_19_13_07_07_432.jpg, 0, 1, 0, 30.19029
C:\Users\varun\Desktop\Data\IMG\center_2020_11_19_13_07_07_532.jpg, C:\Users\varun\Desktop\Data\IMG\left_2020_11_19_13_07_07_532.jpg, C:\Users\varun\Desktop\Data\IMG\right_2020_11_19_13_07_07_532.jpg, 0, 1, 0, 30.18743
C:\Users\varun\Desktop\Data\IMG\center_2020_11_19_13_07_07_637.jpg, C:\Users\varun\Desktop\Data\IMG\left_2020_11_19_13_07_07_637.jpg, C:\Users\varun\Desktop\Data\IMG\right_2020_11_19_13_07_07_637.jpg, 0, 1, 0, 30.19026
C:\Users\varun\Desktop\Data\IMG\center_2020_11_19_13_07_07_741.jpg, C:\Users\varun\Desktop\Data\IMG\left_2020_11_19_13_07_07_741.jpg, C:\Users\varun\Desktop\Data\IMG\right_2020_11_19_13_07_07_741.jpg, 0, 0.6866855, 0, 30.12513
C:\Users\varun\Desktop\Data\IMG\center_2020_11_19_13_07_07_842.jpg, C:\Users\varun\Desktop\Data\IMG\left_2020_11_19_13_07_07_842.jpg, C:\Users\varun\Desktop\Data\IMG\right_2020_11_19_13_07_07_842.jpg, 0, 0.3851921, 0, 30.04482
C:\Users\varun\Desktop\Data\IMG\center_2020_11_19_13_07_07_944.jpg, C:\Users\varun\Desktop\Data\IMG\left_2020_11_19_13_07_07_944.jpg, C:\Users\varun\Desktop\Data\IMG\right_2020_11_19_13_07_07_944.jpg, 0, 0.09880133, 0, 29.9521
C:\Users\varun\Desktop\Data\IMG\center_2020_11_19_13_07_08_047.jpg, C:\Users\varun\Desktop\Data\IMG\left_2020_11_19_13_07_08_047.jpg, C:\Users\varun\Desktop\Data\IMG\right_2020_11_19_13_07_08_047.jpg, -0.2860878, 0, 0, 29.61567
C:\Users\varun\Desktop\Data\IMG\center_2020_11_19_13_07_08_150.jpg, C:\Users\varun\Desktop\Data\IMG\left_2020_11_19_13_07_08_150.jpg, C:\Users\varun\Desktop\Data\IMG\right_2020_11_19_13_07_08_150.jpg, -0.4535604, 0, 0, 29.11952
C:\Users\varun\Desktop\Data\IMG\center_2020_11_19_13_07_08_254.jpg, C:\Users\varun\Desktop\Data\IMG\left_2020_11_19_13_07_08_254.jpg, C:\Users\varun\Desktop\Data\IMG\right_2020_11_19_13_07_08_254.jpg, -0.1416732, 0, 0, 28.8267
C:\Users\varun\Desktop\Data\IMG\center_2020_11_19_13_07_08_361.jpg, C:\Users\varun\Desktop\Data\IMG\left_2020_11_19_13_07_08_361.jpg, C:\Users\varun\Desktop\Data\IMG\right_2020_11_19_13_07_08_361.jpg, 0, 0, 0, 28.46239
C:\Users\varun\Desktop\Data\IMG\center_2020_11_19_13_07_08_461.jpg, C:\Users\varun\Desktop\Data\IMG\left_2020_11_19_13_07_08_461.jpg, C:\Users\varun\Desktop\Data\IMG\right_2020_11_19_13_07_08_461.jpg, 0, 0, 0, 28.17413
C:\Users\varun\Desktop\Data\IMG\center_2020_11_19_13_07_08_565.jpg, C:\Users\varun\Desktop\Data\IMG\left_2020_11_19_13_07_08_565.jpg, C:\Users\varun\Desktop\Data\IMG\right_2020_11_19_13_07_08_565.jpg, 0, 0, 0, 27.88988
C:\Users\varun\Desktop\Data\IMG\center_2020_11_19_13_07_08_676.jpg, C:\Users\varun\Desktop\Data\IMG\left_2020_11_19_13_07_08_676.jpg, C:\Users\varun\Desktop\Data\IMG\right_2020_11_19_13_07_08_676.jpg, 0, 0.3308922, 0, 27.95151
C:\Users\varun\Desktop\Data\IMG\center_2020_11_19_13_07_08_774.jpg, C:\Users\varun\Desktop\Data\IMG\left_2020_11_19_13_07_08_774.jpg, C:\Users\varun\Desktop\Data\IMG\right_2020_11_19_13_07_08_774.jpg, 0, 0.5808187, 0, 28.27769
C:\Users\varun\Desktop\Data\IMG\center_2020_11_19_13_07_08_882.jpg, C:\Users\varun\Desktop\Data\IMG\left_2020_11_19_13_07_08_882.jpg, C:\Users\varun\Desktop\Data\IMG\right_2020_11_19_13_07_08_882.jpg, 0, 0.9519525, 0, 29.08914
C:\Users\varun\Desktop\Data\IMG\center_2020_11_19_13_07_08_982.jpg, C:\Users\varun\Desktop\Data\IMG\left_2020_11_19_13_07_08_982.jpg, C:\Users\varun\Desktop\Data\IMG\right_2020_11_19_13_07_08_982.jpg, 0, 0.651364, 0, 29.75012
C:\Users\varun\Desktop\Data\IMG\center_2020_11_19_13_07_09_087.jpg, C:\Users\varun\Desktop\Data\IMG\left_2020_11_19_13_07_09_087.jpg, C:\Users\varun\Desktop\Data\IMG\right_2020_11_19_13_07_09_087.jpg, 0, 0.35338, 0, 30.03643
C:\Users\varun\Desktop\Data\IMG\center_2020_11_19_13_07_09_204.jpg, C:\Users\varun\Desktop\Data\IMG\left_2020_11_19_13_07_09_204.jpg, C:\Users\varun\Desktop\Data\IMG\right_2020_11_19_13_07_09_204.jpg, 0, 0.6794178, 0, 30.11066
C:\Users\varun\Desktop\Data\IMG\center_2020_11_19_13_07_09_310.jpg, C:\Users\varun\Desktop\Data\IMG\left_2020_11_19_13_07_09_310.jpg, C:\Users\varun\Desktop\Data\IMG\right_2020_11_19_13_07_09_310.jpg, 0, 0.9729369, 0, 30.17272
C:\Users\varun\Desktop\Data\IMG\center_2020_11_19_13_07_09_417.jpg, C:\Users\varun\Desktop\Data\IMG\left_2020_11_19_13_07_09_417.jpg, C:\Users\varun\Desktop\Data\IMG\right_2020_11_19_13_07_09_417.jpg, -0.3164847, 0.6270679, 0, 30.08033
C:\Users\varun\Desktop\Data\IMG\center_2020_11_19_13_07_09_521.jpg, C:\Users\varun\Desktop\Data\IMG\left_2020_11_19_13_07_09_521.jpg, C:\Users\varun\Desktop\Data\IMG\right_2020_11_19_13_07_09_521.jpg, -0.3008706, 0.3134002, 0, 30.02237
C:\Users\varun\Desktop\Data\IMG\center_2020_11_19_13_07_09_623.jpg, C:\Users\varun\Desktop\Data\IMG\left_2020_11_19_13_07_09_623.jpg, C:\Users\varun\Desktop\Data\IMG\right_2020_11_19_13_07_09_623.jpg, -0.008880921, 0.02141047, 0, 29.86209
C:\Users\varun\Desktop\Data\IMG\center_2020_11_19_13_07_09_728.jpg, C:\Users\varun\Desktop\Data\IMG\left_2020_11_19_13_07_09_728.jpg, C:\Users\varun\Desktop\Data\IMG\right_2020_11_19_13_07_09_728.jpg, 0, 0, 0, 29.55422
C:\Users\varun\Desktop\Data\IMG\center_2020_11_19_13_07_09_831.jpg, C:\Users\varun\Desktop\Data\IMG\left_2020_11_19_13_07_09_831.jpg, C:\Users\varun\Desktop\Data\IMG\right_2020_11_19_13_07_09_831.jpg, 0, 0, 0, 29.25579
C:\Users\varun\Desktop\Data\IMG\center_2020_11_19_13_07_09_936.jpg, C:\Users\varun\Desktop\Data\IMG\left_2020_11_19_13_07_09_936.jpg, C:\Users\varun\Desktop\Data\IMG\right_2020_11_19_13_07_09_936.jpg, 0, 0, 0, 28.96107
C:\Users\varun\Desktop\Data\IMG\center_2020_11_19_13_07_10_061.jpg, C:\Users\varun\Desktop\Data\IMG\left_2020_11_19_13_07_10_061.jpg, C:\Users\varun\Desktop\Data\IMG\right_2020_11_19_13_07_10_061.jpg, 0, 0.3739179, 0, 29.12232
C:\Users\varun\Desktop\Data\IMG\center_2020_11_19_13_07_10_200.jpg, C:\Users\varun\Desktop\Data\IMG\left_2020_11_19_13_07_10_200.jpg, C:\Users\varun\Desktop\Data\IMG\right_2020_11_19_13_07_10_200.jpg, 0, 0, 0, 28.77908
C:\Users\varun\Desktop\Data\IMG\center_2020_11_19_13_07_10_301.jpg, C:\Users\varun\Desktop\Data\IMG\left_2020_11_19_13_07_10_301.jpg, C:\Users\varun\Desktop\Data\IMG\right_2020_11_19_13_07_10_301.jpg, 0, 0.3082953, 0, 28.68674
C:\Users\varun\Desktop\Data\IMG\center_2020_11_19_13_07_10_407.jpg, C:\Users\varun\Desktop\Data\IMG\left_2020_11_19_13_07_10_407.jpg, C:\Users\varun\Desktop\Data\IMG\right_2020_11_19_13_07_10_407.jpg, 0, 0.6032607, 0, 28.97746
C:\Users\varun\Desktop\Data\IMG\center_2020_11_19_13_07_10_511.jpg, C:\Users\varun\Desktop\Data\IMG\left_2020_11_19_13_07_10_511.jpg, C:\Users\varun\Desktop\Data\IMG\right_2020_11_19_13_07_10_511.jpg, 0, 0.3558891, 0, 29.20275
C:\Users\varun\Desktop\Data\IMG\center_2020_11_19_13_07_10_615.jpg, C:\Users\varun\Desktop\Data\IMG\left_2020_11_19_13_07_10_615.jpg, C:\Users\varun\Desktop\Data\IMG\right_2020_11_19_13_07_10_615.jpg, 0, 0.04922485, 0, 29.12604
C:\Users\varun\Desktop\Data\IMG\center_2020_11_19_13_07_10_719.jpg, C:\Users\varun\Desktop\Data\IMG\left_2020_11_19_13_07_10_719.jpg, C:\Users\varun\Desktop\Data\IMG\right_2020_11_19_13_07_10_719.jpg, 0, 0, 0, 28.78194
C:\Users\varun\Desktop\Data\IMG\center_2020_11_19_13_07_10_820.jpg, C:\Users\varun\Desktop\Data\IMG\left_2020_11_19_13_07_10_820.jpg, C:\Users\varun\Desktop\Data\IMG\right_2020_11_19_13_07_10_820.jpg, 0, 0, 0, 28.49413
C:\Users\varun\Desktop\Data\IMG\center_2020_11_19_13_07_10_934.jpg, C:\Users\varun\Desktop\Data\IMG\left_2020_11_19_13_07_10_934.jpg, C:\Users\varun\Desktop\Data\IMG\right_2020_11_19_13_07_10_934.jpg, 0, 0.3408423, 0, 28.56153
C:\Users\varun\Desktop\Data\IMG\center_2020_11_19_13_07_11_041.jpg, C:\Users\varun\Desktop\Data\IMG\left_2020_11_19_13_07_11_041.jpg, C:\Users\varun\Desktop\Data\IMG\right_2020_11_19_13_07_11_041.jpg, 0, 0.6628983, 0, 28.94847
C:\Users\varun\Desktop\Data\IMG\center_2020_11_19_13_07_11_144.jpg, C:\Users\varun\Desktop\Data\IMG\left_2020_11_19_13_07_11_144.jpg, C:\Users\varun\Desktop\Data\IMG\right_2020_11_19_13_07_11_144.jpg, 0, 0.3695784, 0, 29.26386
C:\Users\varun\Desktop\Data\IMG\center_2020_11_19_13_07_11_250.jpg, C:\Users\varun\Desktop\Data\IMG\left_2020_11_19_13_07_11_250.jpg, C:\Users\varun\Desktop\Data\IMG\right_2020_11_19_13_07_11_250.jpg, -0.2801679, 0.07144472, 0, 29.14897
C:\Users\varun\Desktop\Data\IMG\center_2020_11_19_13_07_11_368.jpg, C:\Users\varun\Desktop\Data\IMG\left_2020_11_19_13_07_11_368.jpg, C:\Users\varun\Desktop\Data\IMG\right_2020_11_19_13_07_11_368.jpg, 0, 0, 0, 28.80484
C:\Users\varun\Desktop\Data\IMG\center_2020_11_19_13_07_11_470.jpg, C:\Users\varun\Desktop\Data\IMG\left_2020_11_19_13_07_11_470.jpg, C:\Users\varun\Desktop\Data\IMG\right_2020_11_19_13_07_11_470.jpg, 0, 0, 0, 28.51677
C:\Users\varun\Desktop\Data\IMG\center_2020_11_19_13_07_11_573.jpg, C:\Users\varun\Desktop\Data\IMG\left_2020_11_19_13_07_11_573.jpg, C:\Users\varun\Desktop\Data\IMG\right_2020_11_19_13_07_11_573.jpg, 0, 0.023697, 0, 28.23185
C:\Users\varun\Desktop\Data\IMG\center_2020_11_19_13_07_11_674.jpg, C:\Users\varun\Desktop\Data\IMG\left_2020_11_19_13_07_11_674.jpg, C:\Users\varun\Desktop\Data\IMG\right_2020_11_19_13_07_11_674.jpg, 0, 0.3218145, 0, 28.1985
C:\Users\varun\Desktop\Data\IMG\center_2020_11_19_13_07_11_780.jpg, C:\Users\varun\Desktop\Data\IMG\left_2020_11_19_13_07_11_780.jpg, C:\Users\varun\Desktop\Data\IMG\right_2020_11_19_13_07_11_780.jpg, 0, 0.05293558, 0, 28.13439
C:\Users\varun\Desktop\Data\IMG\center_2020_11_19_13_07_11_887.jpg, C:\Users\varun\Desktop\Data\IMG\left_2020_11_19_13_07_11_887.jpg, C:\Users\varun\Desktop\Data\IMG\right_2020_11_19_13_07_11_887.jpg, -0.0506394, 0.3528168, 0, 28.17242
C:\Users\varun\Desktop\Data\IMG\center_2020_11_19_13_07_11_993.jpg, C:\Users\varun\Desktop\Data\IMG\left_2020_11_19_13_07_11_993.jpg, C:\Users\varun\Desktop\Data\IMG\right_2020_11_19_13_07_11_993.jpg, -0.3507753, 0.09955107, 0, 28.09409
C:\Users\varun\Desktop\Data\IMG\center_2020_11_19_13_07_12_095.jpg, C:\Users\varun\Desktop\Data\IMG\left_2020_11_19_13_07_12_095.jpg, C:\Users\varun\Desktop\Data\IMG\right_2020_11_19_13_07_12_095.jpg, -0.1405983, 0, 0, 27.8123
C:\Users\varun\Desktop\Data\IMG\center_2020_11_19_13_07_12_198.jpg, C:\Users\varun\Desktop\Data\IMG\left_2020_11_19_13_07_12_198.jpg, C:\Users\varun\Desktop\Data\IMG\right_2020_11_19_13_07_12_198.jpg, -0.07034071, 0, 0, 27.47069
C:\Users\varun\Desktop\Data\IMG\center_2020_11_19_13_07_12_302.jpg, C:\Users\varun\Desktop\Data\IMG\left_2020_11_19_13_07_12_302.jpg, C:\Users\varun\Desktop\Data\IMG\right_2020_11_19_13_07_12_302.jpg, -0.2791917, 0, 0, 27.1371
C:\Users\varun\Desktop\Data\IMG\center_2020_11_19_13_07_12_409.jpg, C:\Users\varun\Desktop\Data\IMG\left_2020_11_19_13_07_12_409.jpg, C:\Users\varun\Desktop\Data\IMG\right_2020_11_19_13_07_12_409.jpg, 0, 0, 0, 26.86627
C:\Users\varun\Desktop\Data\IMG\center_2020_11_19_13_07_12_510.jpg, C:\Users\varun\Desktop\Data\IMG\left_2020_11_19_13_07_12_510.jpg, C:\Users\varun\Desktop\Data\IMG\right_2020_11_19_13_07_12_510.jpg, 0, 0, 0, 26.59292
